id, time
1, 1.024
2, 1.087
3, 1.090
4, 1.154
5, 1.135
6, 1.169
7, 1.215
8, 1.178
9, 1.281
10, mount: /fs/stress10: can't find in /etc/fstab.
1.209
11, 1.279
12, 1.276
13, 1.283
14, 1.336
15, 1.334
16, 1.364
17, 1.367
18, 1.394
19, 1.433
20, 1.464
21, 1.327
22, 1.462
23, 1.534
24, 1.597
25, 1.370
