id, time
1, mount: /fs/stress1: can't find in /etc/fstab.
0.912
2, mount: /fs/stress2: can't find in /etc/fstab.
0.644
3, mount: /fs/stress3: can't find in /etc/fstab.
0.628
4, mount: /fs/stress4: can't find in /etc/fstab.
0.642
5, mount: /fs/stress5: can't find in /etc/fstab.
0.678
6, mount: /fs/stress6: can't find in /etc/fstab.
0.670
7, mount: /fs/stress7: can't find in /etc/fstab.
0.668
8, mount: /fs/stress8: can't find in /etc/fstab.
0.646
9, mount: /fs/stress9: can't find in /etc/fstab.
0.621
10, mount: /fs/stress10: can't find in /etc/fstab.
0.640
11, mount: /fs/stress11: can't find in /etc/fstab.
0.688
12, mount: /fs/stress12: can't find in /etc/fstab.
0.643
13, mount: /fs/stress13: can't find in /etc/fstab.
0.709
14, mount: /fs/stress14: can't find in /etc/fstab.
0.670
15, mount: /fs/stress15: can't find in /etc/fstab.
0.680
16, mount: /fs/stress16: can't find in /etc/fstab.
0.692
17, mount: /fs/stress17: can't find in /etc/fstab.
0.687
18, mount: /fs/stress18: can't find in /etc/fstab.
0.706
19, mount: /fs/stress19: can't find in /etc/fstab.
0.679
20, mount: /fs/stress20: can't find in /etc/fstab.
0.714
21, mount: /fs/stress21: can't find in /etc/fstab.
0.722
22, mount: /fs/stress22: can't find in /etc/fstab.
0.758
23, mount: /fs/stress23: can't find in /etc/fstab.
0.725
24, mount: /fs/stress24: can't find in /etc/fstab.
0.709
25, mount: /fs/stress25: can't find in /etc/fstab.
0.754
