id, time
1, mount: /fs/stress1: can't find in /etc/fstab.
0.763
2, mount: /fs/stress2: can't find in /etc/fstab.
0.663
3, mount: /fs/stress3: can't find in /etc/fstab.
0.652
4, mount: /fs/stress4: can't find in /etc/fstab.
0.698
5, mount: /fs/stress5: can't find in /etc/fstab.
0.684
6, mount: /fs/stress6: can't find in /etc/fstab.
0.705
7, mount: /fs/stress7: can't find in /etc/fstab.
0.665
8, mount: /fs/stress8: can't find in /etc/fstab.
0.701
9, mount: /fs/stress9: can't find in /etc/fstab.
0.671
10, mount: /fs/stress10: can't find in /etc/fstab.
0.654
11, mount: /fs/stress11: can't find in /etc/fstab.
0.654
12, mount: /fs/stress12: can't find in /etc/fstab.
0.701
13, mount: /fs/stress13: can't find in /etc/fstab.
0.669
14, mount: /fs/stress14: can't find in /etc/fstab.
0.701
15, mount: /fs/stress15: can't find in /etc/fstab.
0.702
16, mount: /fs/stress16: can't find in /etc/fstab.
0.713
17, mount: /fs/stress17: can't find in /etc/fstab.
0.697
18, mount: /fs/stress18: can't find in /etc/fstab.
0.685
19, mount: /fs/stress19: can't find in /etc/fstab.
0.733
20, mount: /fs/stress20: can't find in /etc/fstab.
0.721
21, mount: /fs/stress21: can't find in /etc/fstab.
0.731
22, mount: /fs/stress22: can't find in /etc/fstab.
0.735
23, mount: /fs/stress23: can't find in /etc/fstab.
0.728
24, mount: /fs/stress24: can't find in /etc/fstab.
0.723
25, mount: /fs/stress25: can't find in /etc/fstab.
0.752
26, mount: /fs/stress26: can't find in /etc/fstab.
0.709
27, mount: /fs/stress27: can't find in /etc/fstab.
0.745
28, mount: /fs/stress28: can't find in /etc/fstab.
0.736
29, mount: /fs/stress29: can't find in /etc/fstab.
0.826
30, mount: /fs/stress30: can't find in /etc/fstab.
0.743
31, mount: /fs/stress31: can't find in /etc/fstab.
0.708
32, mount: /fs/stress32: can't find in /etc/fstab.
0.779
33, mount: /fs/stress33: can't find in /etc/fstab.
0.771
34, mount: /fs/stress34: can't find in /etc/fstab.
0.759
35, mount: /fs/stress35: can't find in /etc/fstab.
0.740
36, mount: /fs/stress36: can't find in /etc/fstab.
0.800
37, mount: /fs/stress37: can't find in /etc/fstab.
0.775
38, mount: /fs/stress38: can't find in /etc/fstab.
0.773
39, mount: /fs/stress39: can't find in /etc/fstab.
0.798
40, mount: /fs/stress40: can't find in /etc/fstab.
0.791
41, mount: /fs/stress41: can't find in /etc/fstab.
0.738
42, mount: /fs/stress42: can't find in /etc/fstab.
0.748
43, mount: /fs/stress43: can't find in /etc/fstab.
0.777
44, mount: /fs/stress44: can't find in /etc/fstab.
0.783
45, mount: /fs/stress45: can't find in /etc/fstab.
0.840
46, mount: /fs/stress46: can't find in /etc/fstab.
0.781
47, mount: /fs/stress47: can't find in /etc/fstab.
0.954
48, mount: /fs/stress48: can't find in /etc/fstab.
0.838
49, mount: /fs/stress49: can't find in /etc/fstab.
0.856
50, mount: /fs/stress50: can't find in /etc/fstab.
0.809
