id, time
1, 0.586
2, 0.482
3, 0.487
4, 0.471
5, 0.497
6, 0.453
7, 0.467
8, 0.421
9, 0.434
10, 0.436
11, 0.448
12, 0.455
13, 0.486
14, 0.510
15, 0.509
16, 0.520
17, 0.486
18, 0.493
19, 0.508
20, 0.510
21, 0.491
22, 0.560
23, 0.569
24, 0.519
25, 0.508
