id, time
1, mount: /fs/stress1: can't find in /etc/fstab.
1.445
2, mount: /fs/stress2: can't find in /etc/fstab.
0.798
3, mount: /fs/stress3: can't find in /etc/fstab.
0.780
4, mount: /fs/stress4: can't find in /etc/fstab.
0.771
5, mount: /fs/stress5: can't find in /etc/fstab.
0.780
6, mount: /fs/stress6: can't find in /etc/fstab.
0.803
7, mount: /fs/stress7: can't find in /etc/fstab.
0.786
8, mount: /fs/stress8: can't find in /etc/fstab.
0.797
9, mount: /fs/stress9: can't find in /etc/fstab.
0.772
10, mount: /fs/stress10: can't find in /etc/fstab.
0.798
11, mount: /fs/stress11: can't find in /etc/fstab.
0.779
12, mount: /fs/stress12: can't find in /etc/fstab.
0.820
13, mount: /fs/stress13: can't find in /etc/fstab.
0.831
14, mount: /fs/stress14: can't find in /etc/fstab.
0.787
15, mount: /fs/stress15: can't find in /etc/fstab.
0.830
16, mount: /fs/stress16: can't find in /etc/fstab.
0.830
17, mount: /fs/stress17: can't find in /etc/fstab.
0.807
18, mount: /fs/stress18: can't find in /etc/fstab.
0.829
19, mount: /fs/stress19: can't find in /etc/fstab.
0.813
20, mount: /fs/stress20: can't find in /etc/fstab.
0.860
21, mount: /fs/stress21: can't find in /etc/fstab.
0.825
22, mount: /fs/stress22: can't find in /etc/fstab.
0.836
23, mount: /fs/stress23: can't find in /etc/fstab.
0.838
24, mount: /fs/stress24: can't find in /etc/fstab.
0.880
25, mount: /fs/stress25: can't find in /etc/fstab.
0.877
26, mount: /fs/stress26: can't find in /etc/fstab.
0.834
27, mount: /fs/stress27: can't find in /etc/fstab.
0.874
28, mount: /fs/stress28: can't find in /etc/fstab.
0.851
29, mount: /fs/stress29: can't find in /etc/fstab.
0.851
30, mount: /fs/stress30: can't find in /etc/fstab.
0.867
31, mount: /fs/stress31: can't find in /etc/fstab.
0.869
32, mount: /fs/stress32: can't find in /etc/fstab.
0.859
33, mount: /fs/stress33: can't find in /etc/fstab.
0.862
34, mount: /fs/stress34: can't find in /etc/fstab.
0.884
35, mount: /fs/stress35: can't find in /etc/fstab.
0.906
36, mount: /fs/stress36: can't find in /etc/fstab.
0.874
37, mount: /fs/stress37: can't find in /etc/fstab.
0.870
38, mount: /fs/stress38: can't find in /etc/fstab.
0.888
39, mount: /fs/stress39: can't find in /etc/fstab.
0.847
40, mount: /fs/stress40: can't find in /etc/fstab.
0.863
41, mount: /fs/stress41: can't find in /etc/fstab.
0.893
42, mount: /fs/stress42: can't find in /etc/fstab.
0.892
43, mount: /fs/stress43: can't find in /etc/fstab.
0.931
44, mount: /fs/stress44: can't find in /etc/fstab.
0.859
45, mount: /fs/stress45: can't find in /etc/fstab.
0.914
46, mount: /fs/stress46: can't find in /etc/fstab.
0.895
47, mount: /fs/stress47: can't find in /etc/fstab.
0.886
48, mount: /fs/stress48: can't find in /etc/fstab.
0.968
49, mount: /fs/stress49: can't find in /etc/fstab.
0.894
50, mount: /fs/stress50: can't find in /etc/fstab.
0.997
51, mount: /fs/stress51: can't find in /etc/fstab.
0.937
52, mount: /fs/stress52: can't find in /etc/fstab.
0.916
53, mount: /fs/stress53: can't find in /etc/fstab.
0.917
54, mount: /fs/stress54: can't find in /etc/fstab.
0.898
55, mount: /fs/stress55: can't find in /etc/fstab.
0.887
56, mount: /fs/stress56: can't find in /etc/fstab.
0.981
57, mount: /fs/stress57: can't find in /etc/fstab.
1.089
58, mount: /fs/stress58: can't find in /etc/fstab.
0.930
59, mount: /fs/stress59: can't find in /etc/fstab.
0.943
60, mount: /fs/stress60: can't find in /etc/fstab.
0.963
61, mount: /fs/stress61: can't find in /etc/fstab.
1.010
62, mount: /fs/stress62: can't find in /etc/fstab.
0.996
63, mount: /fs/stress63: can't find in /etc/fstab.
0.998
64, mount: /fs/stress64: can't find in /etc/fstab.
1.934
65, mount: /fs/stress65: can't find in /etc/fstab.
0.981
66, mount: /fs/stress66: can't find in /etc/fstab.
0.929
67, mount: /fs/stress67: can't find in /etc/fstab.
0.984
68, mount: /fs/stress68: can't find in /etc/fstab.
0.933
69, mount: /fs/stress69: can't find in /etc/fstab.
0.936
70, mount: /fs/stress70: can't find in /etc/fstab.
0.961
71, mount: /fs/stress71: can't find in /etc/fstab.
1.028
72, mount: /fs/stress72: can't find in /etc/fstab.
1.016
73, mount: /fs/stress73: can't find in /etc/fstab.
0.978
74, mount: /fs/stress74: can't find in /etc/fstab.
0.986
75, mount: /fs/stress75: can't find in /etc/fstab.
1.030
76, mount: /fs/stress76: can't find in /etc/fstab.
1.086
