id, time
1, mount: /fs/stress1: can't find in /etc/fstab.
0.870
2, mount: /fs/stress2: can't find in /etc/fstab.
0.739
3, mount: /fs/stress3: can't find in /etc/fstab.
0.727
4, mount: /fs/stress4: can't find in /etc/fstab.
0.732
5, mount: /fs/stress5: can't find in /etc/fstab.
0.795
6, mount: /fs/stress6: can't find in /etc/fstab.
0.744
7, mount: /fs/stress7: can't find in /etc/fstab.
0.759
8, mount: /fs/stress8: can't find in /etc/fstab.
0.715
9, mount: /fs/stress9: can't find in /etc/fstab.
0.719
10, mount: /fs/stress10: can't find in /etc/fstab.
0.739
11, mount: /fs/stress11: can't find in /etc/fstab.
0.743
12, mount: /fs/stress12: can't find in /etc/fstab.
0.730
13, mount: /fs/stress13: can't find in /etc/fstab.
0.775
14, mount: /fs/stress14: can't find in /etc/fstab.
0.760
15, mount: /fs/stress15: can't find in /etc/fstab.
0.726
16, mount: /fs/stress16: can't find in /etc/fstab.
0.786
17, mount: /fs/stress17: can't find in /etc/fstab.
0.773
18, mount: /fs/stress18: can't find in /etc/fstab.
0.750
19, mount: /fs/stress19: can't find in /etc/fstab.
0.760
20, mount: /fs/stress20: can't find in /etc/fstab.
0.777
21, mount: /fs/stress21: can't find in /etc/fstab.
0.747
22, mount: /fs/stress22: can't find in /etc/fstab.
0.792
23, mount: /fs/stress23: can't find in /etc/fstab.
0.777
24, mount: /fs/stress24: can't find in /etc/fstab.
0.764
25, mount: /fs/stress25: can't find in /etc/fstab.
0.738
26, mount: /fs/stress26: can't find in /etc/fstab.
0.827
27, mount: /fs/stress27: can't find in /etc/fstab.
0.848
28, mount: /fs/stress28: can't find in /etc/fstab.
0.786
29, mount: /fs/stress29: can't find in /etc/fstab.
0.786
30, mount: /fs/stress30: can't find in /etc/fstab.
0.810
31, mount: /fs/stress31: can't find in /etc/fstab.
0.816
32, mount: /fs/stress32: can't find in /etc/fstab.
0.791
33, mount: /fs/stress33: can't find in /etc/fstab.
0.807
34, mount: /fs/stress34: can't find in /etc/fstab.
0.833
