id, time
1, mount: /fs/stress1: can't find in /etc/fstab.
1.082
2, mount: /fs/stress2: can't find in /etc/fstab.
0.685
3, mount: /fs/stress3: can't find in /etc/fstab.
0.663
4, mount: /fs/stress4: can't find in /etc/fstab.
0.682
5, mount: /fs/stress5: can't find in /etc/fstab.
0.690
6, mount: /fs/stress6: can't find in /etc/fstab.
0.674
7, mount: /fs/stress7: can't find in /etc/fstab.
0.667
8, mount: /fs/stress8: can't find in /etc/fstab.
0.675
9, mount: /fs/stress9: can't find in /etc/fstab.
0.661
10, mount: /fs/stress10: can't find in /etc/fstab.
0.665
11, mount: /fs/stress11: can't find in /etc/fstab.
0.710
12, mount: /fs/stress12: can't find in /etc/fstab.
0.681
13, mount: /fs/stress13: can't find in /etc/fstab.
0.698
14, mount: /fs/stress14: can't find in /etc/fstab.
0.684
15, mount: /fs/stress15: can't find in /etc/fstab.
0.687
16, mount: /fs/stress16: can't find in /etc/fstab.
0.734
17, mount: /fs/stress17: can't find in /etc/fstab.
0.736
18, mount: /fs/stress18: can't find in /etc/fstab.
0.698
19, mount: /fs/stress19: can't find in /etc/fstab.
0.751
20, mount: /fs/stress20: can't find in /etc/fstab.
0.735
21, mount: /fs/stress21: can't find in /etc/fstab.
0.713
22, mount: /fs/stress22: can't find in /etc/fstab.
0.703
23, mount: /fs/stress23: can't find in /etc/fstab.
0.721
24, mount: /fs/stress24: can't find in /etc/fstab.
0.725
25, mount: /fs/stress25: can't find in /etc/fstab.
0.724
