id, time
1, mount: /fs/stress1: can't find in /etc/fstab.
0.821
2, mount: /fs/stress2: can't find in /etc/fstab.
0.676
3, mount: /fs/stress3: can't find in /etc/fstab.
0.689
4, mount: /fs/stress4: can't find in /etc/fstab.
0.681
5, mount: /fs/stress5: can't find in /etc/fstab.
0.708
6, mount: /fs/stress6: can't find in /etc/fstab.
0.711
7, mount: /fs/stress7: can't find in /etc/fstab.
0.682
8, mount: /fs/stress8: can't find in /etc/fstab.
0.730
9, mount: /fs/stress9: can't find in /etc/fstab.
0.715
10, mount: /fs/stress10: can't find in /etc/fstab.
0.740
11, mount: /fs/stress11: can't find in /etc/fstab.
0.712
12, mount: /fs/stress12: can't find in /etc/fstab.
0.724
13, mount: /fs/stress13: can't find in /etc/fstab.
0.699
14, mount: /fs/stress14: can't find in /etc/fstab.
0.696
15, mount: /fs/stress15: can't find in /etc/fstab.
0.712
16, mount: /fs/stress16: can't find in /etc/fstab.
0.745
17, mount: /fs/stress17: can't find in /etc/fstab.
0.730
18, mount: /fs/stress18: can't find in /etc/fstab.
0.755
19, mount: /fs/stress19: can't find in /etc/fstab.
0.721
20, mount: /fs/stress20: can't find in /etc/fstab.
0.737
21, mount: /fs/stress21: can't find in /etc/fstab.
0.737
22, mount: /fs/stress22: can't find in /etc/fstab.
0.733
23, mount: /fs/stress23: can't find in /etc/fstab.
0.727
24, mount: /fs/stress24: can't find in /etc/fstab.
0.751
25, mount: /fs/stress25: can't find in /etc/fstab.
0.742
26, mount: /fs/stress26: can't find in /etc/fstab.
0.722
27, mount: /fs/stress27: can't find in /etc/fstab.
0.752
28, mount: /fs/stress28: can't find in /etc/fstab.
0.748
29, mount: /fs/stress29: can't find in /etc/fstab.
0.836
30, mount: /fs/stress30: can't find in /etc/fstab.
0.777
31, mount: /fs/stress31: can't find in /etc/fstab.
0.737
32, mount: /fs/stress32: can't find in /etc/fstab.
0.780
33, mount: /fs/stress33: can't find in /etc/fstab.
0.828
34, mount: /fs/stress34: can't find in /etc/fstab.
0.743
35, mount: /fs/stress35: can't find in /etc/fstab.
0.777
36, mount: /fs/stress36: can't find in /etc/fstab.
0.785
37, mount: /fs/stress37: can't find in /etc/fstab.
0.808
38, mount: /fs/stress38: can't find in /etc/fstab.
0.782
39, mount: /fs/stress39: can't find in /etc/fstab.
0.798
40, mount: /fs/stress40: can't find in /etc/fstab.
0.780
41, mount: /fs/stress41: can't find in /etc/fstab.
0.797
42, mount: /fs/stress42: can't find in /etc/fstab.
0.754
43, mount: /fs/stress43: can't find in /etc/fstab.
0.809
44, mount: /fs/stress44: can't find in /etc/fstab.
0.869
45, mount: /fs/stress45: can't find in /etc/fstab.
0.798
46, mount: /fs/stress46: can't find in /etc/fstab.
0.793
47, mount: /fs/stress47: can't find in /etc/fstab.
0.840
48, mount: /fs/stress48: can't find in /etc/fstab.
0.813
49, mount: /fs/stress49: can't find in /etc/fstab.
0.808
50, mount: /fs/stress50: can't find in /etc/fstab.
0.835
